dp  0.104000002146     -2.020973920822     -0.000452643289     
dp  0.208000004292     -2.026189088821     -0.001222136896     
dp  0.312000006437     -2.030930995941     -0.001976542408     
dp  0.382999986410     -2.033776044846     -0.002405633917     
dp  0.486999988556     -2.038990974426     -0.003187941387     
dp  0.591000020504     -2.044207096100     -0.003959574271     
dp  0.694999992847     -2.049422979355     -0.004722819664     
dp  0.799000024796     -2.054480075836     -0.005471577868     
dp  0.902999997139     -2.059695959091     -0.006221861113     
dp  1.006999969482     -2.064753055573     -0.006966806948     
dp  1.110999941826     -2.069968938828     -0.007714040577     
dp  1.215000033379     -2.075185060501     -0.008467373438     
dp  1.319000005722     -2.080399990082     -0.009213082492     
dp  1.422999978065     -2.085458040237     -0.009966415353     
dp  1.526999950409     -2.090672969818     -0.010720510967     
dp  1.631000041962     -2.095889091492     -0.011485281400     
dp  1.735000014305     -2.098891973495     -0.011929809116     
dp  1.838999986649     -2.094466924667     -0.011194013059     
dp  1.942999958992     -2.089251041412     -0.010403318331     
dp  2.046999931335     -2.084034919739     -0.009611860849     
dp  2.151000022888     -2.078819990158     -0.008837940171     
dp  2.255000114441     -2.073761940002     -0.008064020425     
dp  2.358999967575     -2.068547010422     -0.007280187681     
dp  2.463000059128     -2.063330888748     -0.006503980141     
dp  2.566999912262     -2.058273077011     -0.005726247560     
dp  2.671000003815     -2.053057909012     -0.004946227185     
dp  2.775000095367     -2.048000097275     -0.004166969564     
dp  2.878999948502     -2.042784929276     -0.003367124824     
dp  2.983000040054     -2.037569046021     -0.002583292313     
dp  3.086999893188     -2.032510995865     -0.001800984843     
dp  3.190999984741     -2.027296066284     -0.001030114479     
dp  3.295000076294     -2.022079944611     -0.000267631520     
dp  3.398999929428     -2.017023086548     0.000484176708     
dp  3.503000020981     -2.011806964874     0.001239797333     
dp  3.607000112534     -2.006748914719     0.001980168279     
dp  3.710999965668     -2.001533985138     0.002687752480     
dp  3.815000057220     -1.996317982674     0.003370937426     
dp  3.918999910355     -1.991261005402     0.004150195047     
dp  4.022999763489     -1.986045002937     0.004926402587     
dp  4.126999855042     -1.980986952782     0.005690410733     
dp  4.230999946594     -1.975772023201     0.006459755823     
dp  4.335000038147     -1.970556020737     0.007251975592     
dp  4.439000129700     -1.965340971947     0.008067832328     
dp  4.543000221252     -1.960124969482     0.008881402202     
dp  4.646999835968     -1.955067038536     0.009691921063     
dp  4.750999927521     -1.949851989746     0.010499390773     
dp  4.855000019073     -1.944635987282     0.011309147812     
dp  4.959000110626     -1.939421057701     0.012115854770     
dp  5.063000202179     -1.934363007545     0.012914174236     
dp  5.166999816895     -1.929147005081     0.013710206375     
dp  5.270999908447     -1.923931956291     0.014513864182     
dp  5.375000000000     -1.918874025345     0.015234410763     
dp  5.479000091553     -1.913658976555     0.015973256901     
dp  5.583000183105     -1.908442974091     0.016815800220     
dp  5.686999797821     -1.903385043144     0.017584383488     
dp  5.790999889374     -1.898169994354     0.018417013809     
dp  5.894999980927     -1.894376993179     0.019070461392     
dp  5.993999958038     -1.891057014465     0.019629631191     
dp  6.098000049591     -1.885841965675     0.020444389433     
dp  6.202000141144     -1.880625963211     0.021213883534     
dp  6.306000232697     -1.875411033630     0.022028639913     
dp  6.409999847412     -1.870195031166     0.022888662294     
dp  6.513999938965     -1.864979028702     0.023718509823     
dp  6.618000030518     -1.859763979912     0.024533266202     
dp  6.722000122070     -1.854706048965     0.025287672877     
