dp  0.104000002146     0.098939001560     -0.000015088110     
dp  0.208000004292     0.093722999096     -0.000015088110     
dp  0.312000006437     0.088982000947     -0.000060352439     
dp  0.382999986410     0.085978999734     -0.000032786767     
dp  0.486999988556     0.080762997270     -0.000031261803     
dp  0.591000020504     0.076180003583     -0.000038124152     
dp  0.662000000477     0.072861000896     -0.000038538845     
dp  0.765999972820     0.067644998431     -0.000039813476     
dp  0.870000004768     0.062428999692     -0.000041837891     
dp  0.973999977112     0.057372000068     -0.000045061959     
dp  1.077999949455     0.051998000592     -0.000048585938     
dp  1.182000041008     0.046783000231     -0.000049260743     
dp  1.286000013351     0.041567001492     -0.000051210180     
dp  1.389999985695     0.036350999027     -0.000053384549     
dp  1.493999958038     0.031136000529     -0.000057508358     
dp  1.598000049591     0.025919999927     -0.000062231986     
dp  1.702000021935     0.020862000063     -0.000064256405     
dp  1.805999994278     0.015488999896     -0.000067030604     
dp  1.909999966621     0.010431000032     -0.000070104710     
dp  2.013999938965     0.005057999864     -0.000074978299     
dp  2.118000030518     -0.000157999995     -0.000080901584     
dp  2.221999883652     -0.005216000136     -0.000083375868     
dp  2.325999975204     -0.010431000032     -0.000083825740     
dp  2.430000066757     -0.015805000439     -0.000085925130     
dp  2.533999919891     -0.021020999178     -0.000095822266     
dp  2.638000011444     -0.026235999539     -0.000106319232     
dp  2.742000102997     -0.031452000141     -0.000107069012     
dp  2.845999956131     -0.036667000502     -0.000111942602     
dp  2.950000047684     -0.041724998504     -0.000118690652     
dp  3.053999900818     -0.047099001706     -0.000131661902     
dp  3.157999992371     -0.052156001329     -0.000140884222     
dp  3.262000083923     -0.057530000806     -0.000140359378     
dp  3.365999937057     -0.062587000430     -0.000150106556     
dp  3.470000028610     -0.067803002894     -0.000159553820     
dp  3.573999881744     -0.073177002370     -0.000173724722     
dp  3.677999973297     -0.078391999006     -0.000183696829     
dp  3.782000064850     -0.083449997008     -0.000187220809     
dp  3.885999917984     -0.088665999472     -0.000194268781     
dp  3.990000009537     -0.093881003559     -0.000204690761     
dp  4.093999862671     -0.099096998572     -0.000219986337     
dp  4.197999954224     -0.104469999671     -0.000229958445     
dp  4.302000045776     -0.109527997673     -0.000236256630     
dp  4.406000137329     -0.114744000137     -0.000241505099     
dp  4.510000228882     -0.119958996773     -0.000251477206     
dp  4.613999843597     -0.125174999237     -0.000262574002     
dp  4.717999935150     -0.130391001701     -0.000272021280     
dp  4.822000026703     -0.135606005788     -0.000284467678     
dp  4.926000118256     -0.140821993351     -0.000292490353     
dp  5.030000209808     -0.145879000425     -0.000302762375     
dp  5.133999824524     -0.151095002890     -0.000309585390     
dp  5.237999916077     -0.156311005354     -0.000311684795     
dp  5.342000007629     -0.161684006453     -0.000318807724     
